"1","1526640872","9781526640871","","","","","","","2022-01-01 23:17:49","","Harry Potter ? A Magical Year: The Illustrations of Jim Kay"," J. K.Rowling","Bloomsbury Childrens Books","2021","洋書","240"
"1","4863543603","9784863543607","","","","","","","2022-01-01 23:18:32","","そろそろ Notion あらゆるデジタルデータをあつめて、まとめて、管理するオールインワンの神アプリ","近藤 容司郎","シーアンドアール研究所","2021","本","240"
"1","4641009228","9784641009226","","","","","","","2022-01-01 23:19:17","","ポケット六法 令和4年版","佐伯 仁志","有斐閣","2021","本","2100"
"1","4344429729","9784344429727","","","","","","","2022-01-01 23:19:49","","たゆたえども沈まず (幻冬舎文庫)","原田 マハ","幻冬舎","2020","本","450"
"1","4101077010","9784101077017","","","","","","","2022-01-01 23:20:02","","李陵・山月記 (新潮文庫)"," 中島敦","新潮社","","本","224"
"1","4065250455","9784065250457","","","","","","","2022-01-01 23:20:14","","なぜオナニーはうしろめたいのか (星海社新書)","赤川 学","星海社","2021","本","176"
"1","4756921795","9784756921796","","","","","","","2022-01-01 23:20:42","","英語「発音記号」の鬼50講","米山 明日香","明日香出版社","2021","本","368"
"1","4098377500","9784098377503","","","","","","","2022-01-01 23:21:02","","ラテン語練習プリント","","小学館","2016","本","111"
"1","B09K1XD9BJ","4910125411215","","","","","","","2022-01-01 23:21:20","","Casa BRUTUS(カーサ ブルータス) 2021年 12月号[デザインのいい仕事部屋。]","","マガジンハウス","2021","雑誌",""
"1","1426218079","9781426218071","","","","","","","2022-01-01 23:21:44","","Bad Days in History: A Gleefully Grim Chronicle of Misfortune, Mayhem, and Misery for Every Day of the Year","Michael Farquhar","National Geographic","2017","洋書","480"
"1","4003361016","9784003361016","","","","","","","2022-01-01 23:22:01","","自省録 (岩波文庫)","マルクスアウレーリウス","岩波書店","2007","本","327"
"1","059343451X","9780593434512","","","","","","","2022-01-01 23:22:21","","The Bench","Meghan  The Duchess of Sussex","Random House Books for Young Readers","2021","洋書","40"
"1","1481461311","9781481461313","","","","","","","2022-01-01 23:22:47","","Pocket Full of Colors: The Magical World of Mary Blair, Disney Artist Extraordinaire"," AmyGuglielmo","Atheneum Books for Young Readers","2017","洋書","48"
"1","1984858165","9781984858160","","","","","","","2022-01-01 23:23:20","","Creative Acts for Curious People: How to Think, Create, and Lead in Unconventional Ways (Stanford d.school Library)"," SarahStein Greenberg","Ten Speed Press","2021","洋書","304"
"1","4295405930","9784295405931","","","","","","","2022-01-01 23:23:38","","書く習慣 ～自分と人生が変わるいちばん大切な文章力～","いしかわ ゆき","クロスメディア・パブリッシング(インプレス)","2021","本","288"
"1","4815602913","9784815602918","","","","","","","2022-01-01 23:24:36","","アメリカの高校生が学んでいるお金の教科書","アンドリュー・O・スミス","SBクリエイティブ","2019","本","396"
"1","4490109253","9784490109252","","","","","","","2022-01-01 23:24:48","","日本語文章チェック事典","石黒 圭","東京堂出版","2021","本","384"
"1","4469212628","9784469212624","","","","","","","2022-01-01 23:25:06","","ラテン語のはなし―通読できるラテン語文法"," 逸身喜一郎","大修館書店","2000","本","292"
"1","4837958109","9784837958109","","","","","","","2022-01-01 23:25:18","","ハーバードの美意識を磨く授業: AIにはつくりえない「価値」を生み出すには (単行本)","ポーリーン・ブラウン","三笠書房","2021","本","336"
"1","1473696844","9781473696846","","","","","","","2022-01-01 23:25:33","","Short Cuts To Happiness: How I found the meaning of life from a barber's chair"," TalBen-Shahar","Yellow Kite","2021","洋書","176"
"1","4847082087","9784847082085","","","","","","","2022-01-01 23:25:45","","BLACKPINK 公式PHOTO BOOK 『 BLACKPINK 』","","ワニブックス","2019","本",""
"1","0143127535","9780143127536","","","","","","","2022-01-01 23:26:03","","How Not to Be Wrong: The Power of Mathematical Thinking"," JordanEllenberg","Penguin Books","2015","洋書","480"
"1","4385122733","9784385122731","","","","","","","2022-01-01 23:26:29","","デイリーコンサイス仏和・和仏辞典 第2版 プレミアム版"," 木内良行","三省堂","2019","本","1298"
"1","1784884774","9781784884772","","","","","","","2022-01-01 23:27:08","","Pocket Kamala Harris Wisdom: Inspirational Quotes From The First Female Vice President of America (Pocket Wisdom)","Hardie Grant","Hardie Grant","2021","洋書","96"
"1","087140673X","8601234604785","","","","","","","2022-01-01 23:27:27","","The Conquest of Happiness"," BertrandRussell","Liveright Pub Corp","2013","本","223"
"1","1568989695","0787721911067","","","","","","","2022-01-01 23:27:41","","Thinking with Type, 2nd revised and expanded edition: A Critical Guide for Designers, Writers, Editors, & Students (Design Briefs)"," EllenLupton","Princeton Architectural Press","2010","本","224"
